0.013962843	0.0025163842	0.0044624587	-0.010410417	-0.008150453	-0.0012334469	-0.030272422	0.005179299	0.02198894	-0.0062862714	0.027820667	-0.007170927	0.03474939	-0.0074960636	0.034206875	0.0462588
0.005604785	0.0040117926	0.013980738	0.066412374	-0.037225347	-0.031900458	0.022767542	-0.05487146	0.047689777	0.07391625	-0.012929397	-0.012927396	0.01704033	0.05654964	0.085846186	-0.013073248
0.042989105	0.021122469	-0.08669536	0.008752137	0.07251395	-0.11216641	-0.05979336	-0.009158384	0.108523205	-0.013954225	0.06825015	0.050866153	0.0046635815	-0.034477007	0.023172215	0.026968282
-0.276943	-0.2411672	0.21568337	-0.2187772	-0.12378248	0.1420796	0.17441568	0.1547717	-0.2529868	0.24622153	-0.19546328	-0.12791097	-0.19894724	0.21135572	-0.09110152	-0.28583032
-0.022149362	0.012601274	-0.0034974928	0.04279997	-0.055534832	-0.002667918	0.14350332	0.0641055	-0.017593425	0.075671114	0.04427812	0.027616777	-0.04189492	0.070239514	-0.04831534	-0.005115078
-0.06919302	-0.14653334	-0.029650837	-0.023012985	-0.079747565	-0.024637528	-0.029984009	-0.055033896	0.0055422136	0.08933063	-0.039359134	0.00094818906	0.019656496	-0.0070476215	-0.010905597	-0.052447
-0.21481414	-0.2137217	0.20441437	-0.105777554	-0.080522195	0.12489154	0.17030846	0.14454336	-0.19030906	0.13270853	-0.103940465	-0.1186841	-0.1595899	0.11402083	-0.09933272	-0.20624283
-0.0698901	-0.01502858	-0.01556695	0.021679932	0.02773167	-0.02376009	0.06897686	-0.011621321	-0.0295931	0.05803785	-0.023395956	-0.054584555	-0.046342198	0.048620608	0.021732261	-0.0333515
-0.20517759	-0.19129889	0.17810608	-0.22544676	-0.2103408	0.12260882	0.19327947	0.16085938	-0.20371772	0.17658967	-0.18514434	-0.22685902	-0.14027852	0.18373576	-0.20137465	-0.2324158
-0.027993595	0.030131036	0.00089005026	0.023332376	0.042698424	-0.061877813	0.07424193	-0.013075729	0.0077487705	0.014452094	0.11015353	-0.036285907	-0.0013858601	0.05427693	0.027473414	0.05115596
-0.29329345	-0.35160565	0.19560562	-0.25358355	-0.360606	0.17464669	0.2537274	0.2311456	-0.24368283	0.35261977	-0.39671183	-0.20835567	-0.27489343	0.2511751	-0.2912949	-0.22054428
0.06960327	0.09132642	0.028395385	0.044811722	0.04392715	-0.04795179	-0.047986783	-0.05237195	-0.010193983	-0.08641389	0.16913274	0.006732164	0.085195325	-0.016101908	0.14371039	0.0028259915
-0.05100655	-0.030968444	0.1497379	-0.15311435	-0.0430087	0.266144	0.10319349	0.14191104	-0.097134635	-0.083294764	0.07128085	-0.24500316	-0.12721005	0.08628556	-0.12171716	-0.04899856
0.09663926	0.09420616	-0.12134827	0.09706591	0.1393391	-0.13260253	-0.06190649	-0.043402612	0.12981324	-0.06584091	0.120458655	0.18915038	0.12164745	-0.056711487	0.023892976	0.08830422
-0.020849817	-0.035053883	-0.06765823	0.036529288	-0.02306552	-0.070497334	0.17560613	0.10384999	0.0045100544	0.10392465	-0.022677103	-0.03322525	-0.0911552	0.14923912	0.0055550067	-0.038874768
-0.0075191422	-0.012950358	-0.00646517	-0.034855038	-0.022022745	0.0071684876	0.07177034	0.048670024	-0.025725188	-0.011873919	-0.023493543	0.014057976	-0.0744746	0.051611394	0.021637458	0.01713875
-0.018474786	0.02294719	0.0076025194	-0.0014724173	0.017219178	-0.044227377	-0.068031274	-0.12847616	0.028427124	-0.006941988	-0.022061251	0.019848324	0.057992786	-0.048877925	0.026858278	0.078149445
-0.1291211	-0.0907476	0.08314365	-0.042391725	-0.052736875	0.08315791	0.013121627	-0.042547926	-0.11631743	0.11913274	-0.12754743	-0.03724785	-0.025571838	0.026834916	0.027402323	-0.12747034
0.0491187	0.023004573	-0.028362399	0.07872132	0.098748244	-0.055047233	-0.022190042	-0.061344184	0.058957122	-0.031981673	0.02679493	0.070819184	0.10487484	-0.062131386	0.018811489	0.087285236
-0.07210983	-0.09193525	0.1084986	-0.047820397	-0.12081123	0.0687802	0.122471966	0.10690446	-0.03570147	0.09617432	-0.19925608	-0.11455242	-0.15712483	0.13004161	-0.09958097	-0.06966752
-0.01833244	-0.08222712	0.05093733	-0.016026134	0.014787142	0.0009427581	0.08014781	0.05942211	-0.043050844	0.08375441	0.075396195	-0.064523466	-0.0188023	0.12602364	-0.055830706	-0.09743137
-0.0128270695	0.053992644	-0.06345947	0.0008019297	0.034531113	-0.08198652	0.019280367	0.00084957376	0.014682112	0.063873746	0.02530913	0.05768718	0.05457535	0.026753794	-0.042808697	0.015474223
-0.03786313	-0.022550585	-0.01596824	0.053592432	0.025929887	-0.07906594	-0.008293999	-0.08060343	0.014738923	0.05772757	-0.018006587	0.037538696	2.4475332e-05	-0.07340479	0.025392434	0.02466584
0.013042772	-0.046947196	-0.073394686	-0.011017807	-0.031167876	-0.015429552	-0.08553107	-0.05788215	0.0878069	-0.03392608	-0.06701951	0.035199095	0.06061428	-0.033224147	-0.006474167	0.05125989
0.06364568	0.01535834	-0.080459565	-0.08401879	-0.042143285	0.0034106888	-0.04149289	-0.012828687	-0.013991048	-0.058383647	-0.09313319	0.034887996	0.0493718	-0.015329011	-0.06786835	0.026194882
-0.20603876	-0.24917755	0.028160708	-0.025023699	-0.17880721	-0.056571435	0.1565807	0.054682557	-0.038488895	0.41164643	-0.15790159	0.004480571	-0.12985542	0.1829157	-0.07045464	-0.12379186
0.0011832727	0.03050789	-0.035397984	0.014013007	0.0022527378	0.012131863	0.12022654	0.088194706	0.033602666	-0.0049706236	-0.07547963	0.004084794	-0.053046193	0.081459716	-0.00084953057	-0.017677246
-0.0832538	-0.22362445	0.019645305	0.0030203043	-0.074818835	-0.055986185	-0.022400092	-0.13026202	-0.062269107	0.19825138	-0.0072224075	0.057527717	0.13370968	-0.0034886324	0.025858717	-0.121369354
0.0495597	0.029541947	-0.0265859	0.10153184	0.115462184	-0.005907683	-0.017024718	-0.057893902	0.021204885	-0.035275273	0.15970135	-0.0063890237	-0.017504793	-0.020819379	0.09503074	0.043686144
-0.12188658	-0.12521616	0.14169317	-0.22816968	-0.13572252	0.15277478	0.055362813	0.16458088	-0.19551812	0.12821002	-0.16662313	-0.12822093	-0.08470086	0.08151602	-0.16148968	-0.22043277
-0.1026779	-0.097853765	0.20511492	-0.26616296	-0.15893567	0.22146036	0.109924	0.1402131	-0.10049618	0.045436203	-0.07936246	-0.22111957	-0.11513204	0.095355295	-0.13900548	-0.11715873
-0.08516219	-0.08906964	0.024083674	0.029216507	-0.0994829	-0.101380266	0.15617506	0.008304782	0.041681703	0.21252826	-0.12109432	0.04527371	-0.08912864	0.06379679	0.008275608	-0.020557841
-0.13238493	-0.20015028	0.12952802	-0.067540646	-0.094657786	0.0884739	0.06752339	0.085057326	-0.14099722	0.08276184	-0.10709725	-0.13757327	-0.06465119	0.091833554	-0.102968805	-0.14112808
0.0331857	0.052093074	-0.13413006	0.012192284	-0.07563142	-0.14234236	-0.12255167	-0.13190386	-0.009713405	0.09774801	-0.039848637	0.112580255	0.15389071	-0.17860784	0.022426935	0.038342357
0.0124887815	-0.067127556	-0.025171012	0.06685149	-0.077776894	-0.10432073	-0.029451659	-0.10136472	0.056595095	0.10018464	-0.15212923	0.04960702	0.08961631	-0.057118762	0.056892987	-0.016755357
-0.028664036	-0.029640518	0.020622332	-0.08959448	-0.08511653	0.016411554	0.07256766	0.0004810047	0.0020259176	0.085543424	-0.15781464	-0.023248864	-0.09311607	0.012506036	-0.13062444	-0.023605153
0.009624862	0.03722083	-0.0037734455	-0.01242367	-0.09658585	-0.009103232	0.050434127	0.07410531	0.03713712	-0.017491601	-0.13771082	-0.092614375	-0.1491468	0.08715179	-0.080213055	-0.013645039
-0.03491252	0.017429873	-0.022053827	0.07762644	-0.017438648	-0.017334603	0.024729827	-0.0829778	0.025230426	0.034934852	0.038904987	0.07804235	0.0906541	-0.02722465	0.07843828	0.011269154
0.07895416	0.056664396	-0.07170197	0.062702574	0.029798964	-0.043590385	-0.01100533	0.05663972	0.05887504	-0.07498879	0.007497066	-0.054856084	0.01006877	0.031263378	-0.018699372	0.10498316
0.011494069	0.0082196575	-0.049654197	-0.016016034	0.045057442	-0.007647344	-0.032920785	-0.06330284	-0.031170243	0.07928339	0.033842247	0.06929928	0.0432359	-0.03599566	-0.0024395632	-0.055778537
-0.06147284	-0.11850552	0.036610007	0.041708775	0.030102957	-0.06316876	0.070722334	-0.08045255	-0.055463035	0.108250365	-0.01747308	0.024674516	0.01613961	-0.018135702	0.19880581	-0.07533101
0.0847987	0.0977344	-0.047594555	0.082130946	0.0764459	0.018921308	-0.09857883	-0.10098144	0.009629233	-0.16431777	0.12310433	0.050134633	0.08647659	-0.10837037	0.047738284	0.09809388
0.028385974	0.008585181	-0.17753623	0.059541542	-0.083477296	-0.1501175	-0.02826163	0.06116585	0.12719518	0.02216061	-0.20435964	0.10986196	-0.022755278	0.017754482	-0.03153599	0.1783986
0.132332	0.089012496	0.23988459	-0.054662406	0.23616979	0.14003484	-0.11796946	-0.20068839	-0.16891862	-0.2685931	0.2680705	-0.06529651	0.16230114	-0.14483413	0.0648489	-0.14552493
-0.11578814	-0.12441884	-0.014759532	-0.016377607	-0.04403586	-0.014963576	0.037419006	0.023576342	0.0011804721	0.086486824	-0.13151185	0.04795865	-0.045386806	-0.03811808	-0.03923767	-0.036723413
-0.16588505	-0.24299286	0.045255765	0.018758401	-0.18547739	-0.014355989	0.23194718	0.17005822	-0.020635385	0.35599804	-0.17515406	-0.015892595	-0.12980454	0.20671779	-0.1457772	-0.13034466
-0.060939927	0.04133421	0.020367606	-0.01632918	-0.08246198	0.03983534	0.11767823	0.17840998	0.02258924	-0.004422047	-0.113317534	-0.10976073	-0.061198216	0.15453196	-0.09248842	0.0148937525
0.38368794	0.37210673	-0.29772642	0.15785687	0.37657672	-0.26526293	-0.24263996	-0.08740637	0.21910286	-0.55373186	0.25653374	0.24011637	0.19710547	-0.15074047	-0.04121123	0.2858491
0.05440087	0.013683728	0.03624564	0.06457345	0.057749655	-0.018845538	-0.06250716	-0.044907287	0.07045584	-0.000570514	0.04442285	0.028686233	-0.01118762	0.012220674	0.12451669	0.005152023
-0.18598661	-0.19457877	0.19841407	-0.27114713	-0.20549159	0.26744267	0.21509746	0.3179064	-0.23603441	0.17994305	-0.16120842	-0.34975109	-0.2693487	0.30956316	-0.3376242	-0.23181596
-0.1599348	-0.21679072	0.16750504	-0.10230536	-0.21017694	0.1098998	0.24769253	0.22564517	-0.10927605	0.24417906	-0.089784555	-0.20291987	-0.16593531	0.28067908	-0.2810588	-0.12510416
0.008270524	0.014180477	-0.009009663	0.0036946111	-0.10270031	-0.0492734	0.090551175	0.07096173	0.09161967	-0.057182588	-0.13629971	-0.014122506	-0.112098314	0.022578297	-0.15146855	0.09107764
-0.06614929	-0.090676725	0.031398658	-0.04446204	-0.030427655	-0.012477681	0.085511506	0.055250276	-0.037761487	0.048335914	-0.04392857	-0.06071947	-0.021404557	0.058544178	-0.06118589	0.020937048
-0.016830789	-0.024971208	-0.013606247	-0.04447431	0.021844877	0.020011134	-0.0032321734	-0.005775719	0.02453257	-0.0077502728	-0.013948323	-0.06607759	-0.005916716	0.02412149	0.010697196	-0.012881597
